reporting_period,province,district,program_id,program_name,indicator_code,indicator_name,reported_value,target_value,reporting_officer,submission_date,submission_status,ministry,is_valid_geo,source_file,ingestion_timestamp
2025M11,Central,Kabwe,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,836.0,883.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kabwe,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,121.0,141.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kabwe,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,551.0,545.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kabwe,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,,347.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kabwe,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,596.0,545.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kabwe,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,,197.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kabwe,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,119.0,112.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kabwe,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,107.0,112.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kabwe,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,1075.0,1081.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kabwe,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,627.0,648.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kabwe,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,216.0,235.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kabwe,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,285.0,282.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kabwe,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,502.0,498.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kabwe,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,577.0,526.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kabwe,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,572.0,611.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kabwe,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,1444.0,1381.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kabwe,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,140.0,131.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kabwe,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,463.0,423.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,228.0,216.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,451.0,498.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,778.0,893.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,135.0,131.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,517.0,535.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,957.0,883.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,450.0,498.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,1056.0,1062.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,-409.0,376.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,,470.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,715.0,695.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,591.0,658.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,706.0,799.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,121.0,122.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,410.0,470.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,788.0,921.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,258.0,-282.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,421.0,460.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,216.0,225.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Kapiri Mposhi,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,196.0,206.0,Kapiri Mposhi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,310.0,319.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,91.0,103.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,918.0,987.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,84.0,94.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,341.0,357.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,716.0,836.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,487.0,451.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,843.0,827.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,205.0,188.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,105.0,112.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,753.0,846.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,320.0,319.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,1161.0,1156.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,58.0,56.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,367.0,413.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,982.0,968.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,190.0,216.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,1012.0,1099.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,308.0,291.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,Central,Mkushi,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,291.0,319.0,Mkushi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,519.0,549.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,133.0,135.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,297.0,-287.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,185.0,203.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,387.0,389.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,715.0,668.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,256.0,262.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,463.0,473.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,84.0,93.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,148.0,160.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,161.0,177.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,694.0,668.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,416.0,423.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,275.0,321.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,386.0,363.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,1097.0,,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,402.0,448.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,,1226.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,298.0,,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Solwezi,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,408.0,380.0,Solwezi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,288.0,279.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,610.0,583.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,302.0,304.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,46.0,50.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,,135.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,600.0,549.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,387.0,414.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,232.0,219.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,108.0,101.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,345.0,329.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,769.0,761.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,438.0,423.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,1180.0,1235.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,288.0,287.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,183.0,177.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,909.0,939.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,394.0,363.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,227.0,253.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,83.0,84.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Kalumbila,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,240.0,253.0,Kalumbila Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Mwinilunga,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,951.0,905.0,Mwinilunga Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Mwinilunga,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,314.0,363.0,Mwinilunga Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Mwinilunga,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,491.0,575.0,Mwinilunga Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Mwinilunga,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,325.0,321.0,Mwinilunga Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Mwinilunga,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,406.0,389.0,Mwinilunga Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Mwinilunga,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,900.0,913.0,Mwinilunga Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Mwinilunga,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,471.0,549.0,Mwinilunga Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M11,North-Western,Mwinilunga,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,353.0,355.0,Mwinilunga Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
